year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,degree,betweenness,closeness,eigen_or_katz,pagerank,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B01003_001E,B01003_001M,B19013_001E,B19013_001M,B25001_001E,B25001_001M
2023,18097370303,1400000US18097370303,0.0007415647015202076,0.0010937804286331996,0.00015451466803122633,1.0218044057806605e-69,0.0003388131715469752,0.0007415647015202076,0.0010937804286331996,0.00015451466803122633,1.0218044057806605e-69,0.0003388131715469752,0.0007415647015202076,0.0010937804286331996,0.00015451466803122633,1.0218044057806605e-69,0.0003388131715469752,713,166,0,18,122,70,74,66,94,70,73,73,169,133,66,70,58,76,24,26,33,52,7934,706,84262,15999,2502,259
2023,18097380200,1400000US18097380200,0.017055988134964773,0.5047894095611969,0.005052978418323237,1.532731034858347e-16,0.008554738902971738,0.0007415647015202075,0.021947365633095517,0.00021969471384014074,6.664047977644987e-18,0.0003719451696944234,0.0011123470522803114,0.051164388610710446,0.00026738050358886175,1.435408830400881e-16,0.0005765461062747291,837,231,0,13,11,18,47,34,150,120,52,55,11,17,95,84,43,61,417,202,11,18,3244,745,38500,18997,1751,301
2023,18097380301,1400000US18097380301,0.008898776418242492,0.21338070435443715,0.002687998006113136,4.0455712766283195e-26,0.004092050677639201,0.000808979674385681,0.019398245850403378,0.0002443634551011942,3.677792069662109e-27,0.00037200460705810913,0.0011123470522803114,0.059434512905316275,0.00024866035404679063,3.7883704857444123e-26,0.0005336067091871555,230,129,0,13,21,24,0,13,0,13,0,13,46,65,0,13,32,42,131,98,0,13,2287,560,43902,21558,874,150
2023,18097380302,1400000US18097380302,0.008898776418242492,0.20863897204902546,0.002385701008957021,5.992194308198433e-25,0.004017011332960992,0.0008898776418242492,0.020863897204902546,0.0002385701008957021,5.992194308198433e-26,0.0004017011332960992,0.001853911753800519,0.046815672760920204,0.0002504724800595385,5.966189594594988e-25,0.0007425178829035602,588,141,0,13,0,13,74,69,96,80,84,79,26,36,48,73,56,55,173,66,31,29,3634,743,45690,7629,1332,202
2023,18097380402,1400000US18097380402,0.014831294030404151,0.2757871148182011,0.00425345957509822,2.1910132443298276e-40,0.007407999826959762,0.0007415647015202076,0.013789355740910055,0.000212672978754911,1.0955066221649137e-41,0.0003703999913479881,0.0007415647015202076,0.017863567498341382,0.0002233808726092378,1.6536709051414455e-40,0.00037064492028591464,1423,308,18,28,75,51,154,110,172,87,241,184,168,120,76,56,61,51,441,212,17,26,4703,826,43060,12520,2351,201
2023,18097380403,1400000US18097380403,0.007415647015202076,0.06188489463509846,0.00229871157337488,1.895337256048226e-30,0.0036941016531848313,0.0007415647015202076,0.006188489463509846,0.000229871157337488,1.895337256048226e-31,0.0003694101653184831,0.0007415647015202076,0.008166151202182005,0.0002366148926726745,1.7703410578123536e-30,0.0003706448393262123,345,151,0,13,6,11,57,56,65,59,51,48,11,18,11,18,49,44,61,63,34,32,3664,532,65667,15168,1592,226
2023,18097380404,1400000US18097380404,0.007415647015202076,0.17948002084596323,0.0023152203250075597,2.6536886709059534e-36,0.0032542962112362805,0.0007415647015202076,0.017948002084596324,0.00023152203250075598,2.6536886709059536e-37,0.000325429621123628,0.0007415647015202076,0.020697796980709417,0.00024123464733031124,1.8753701087244264e-36,0.0003737683922470127,370,106,14,16,35,45,37,26,36,35,11,18,32,35,0,13,71,66,134,85,0,13,4004,535,55712,8117,1800,257
2023,18097380501,1400000US18097380501,0.0007415647015202076,0.011967495480746274,0.00023175667843911235,1.9346629454752584e-29,0.00036403135957983424,0.0007415647015202076,0.011967495480746274,0.00023175667843911235,1.9346629454752584e-29,0.00036403135957983424,0.0007415647015202076,0.011967495480746274,0.00023175667843911235,1.9346629454752584e-29,0.00036403135957983424,386,172,0,13,17,27,41,48,33,35,23,21,36,40,105,138,70,74,53,69,8,13,2550,591,48273,7880,1078,173
2023,18097380502,1400000US18097380502,0.0029662588060808304,0.07547992659169603,0.0009329636473380464,2.243145166315568e-28,0.0013816982216787405,0.0007415647015202076,0.018869981647924007,0.0002332409118345116,5.60786291578892e-29,0.0003454245554196851,0.0007415647015202076,0.02211408653862023,0.00023689134956198204,2.2431198033263542e-28,0.0003609111758719393,1067,240,9,16,61,68,162,104,33,32,130,77,186,113,28,32,132,86,277,198,49,49,3780,670,40724,9627,1942,276
2023,18097380600,1400000US18097380600,0.005190952910641453,0.1045465947987048,0.0016312991040869143,7.2285263530164225e-28,0.0024448501743882137,0.0007415647015202076,0.0149352278283864,0.00023304272915527347,1.032646621859489e-28,0.00034926431062688766,0.0007415647015202076,0.020265813537186612,0.0002395918850126904,3.8801107177279997e-28,0.00037064479156973803,1151,286,33,54,427,313,11,19,54,49,38,42,52,78,164,143,119,98,239,175,14,22,5880,1203,66056,11949,2434,354
2023,18097380700,1400000US18097380700,0.006674082313681868,0.13706693006516749,0.0020494934730078775,1.1568160694684861e-30,0.0032893823438871804,0.0007415647015202076,0.01522965889612972,0.00022772149700087528,1.285351188298318e-31,0.0003654869270985756,0.0007415647015202076,0.018891058204027117,0.00023492944565256613,1.0799932588860425e-30,0.00037064492216456633,1238,323,13,23,69,95,102,106,146,106,63,70,47,95,0,18,150,117,648,352,0,18,7141,1038,58708,11869,2719,296
2023,18097380800,1400000US18097380800,0.007415647015202076,0.09479801713960671,0.0021924534994001974,2.0993092617877653e-30,0.0036907309591593124,0.0007415647015202076,0.009479801713960671,0.00021924534994001974,2.0993092617877653e-31,0.00036907309591593127,0.0007415647015202076,0.01125178652178649,0.0002283000032118439,1.66921349363469e-30,0.0003703531708240781,397,104,0,13,55,44,36,36,17,21,106,76,0,13,8,14,16,19,148,78,11,18,2764,535,56189,16657,1324,233
2023,18097380902,1400000US18097380902,0.010381905821282907,0.11605047481045541,0.0027204635968758164,7.339650851275371e-49,0.005189779895454884,0.0007415647015202076,0.008289319629318243,0.0001943188283482726,5.24260775091098e-50,0.00037069856396106316,0.0007415647015202076,0.012895689132556343,0.0002064943091957815,6.873627750702792e-49,0.0003710035255646294,781,157,0,18,91,85,112,90,47,44,287,146,17,27,35,56,72,54,107,82,13,21,5985,732,75462,9644,2649,275
2023,18097381002,1400000US18097381002,0.008157211716722283,0.06446978123841306,0.0022497043744662062,1.0027010201770402e-35,0.004076326111991243,0.0007415647015202076,0.005860889203492096,0.00020451857949692784,9.115463819791274e-37,0.00037057510109011295,0.0007415647015202076,0.007734992941932404,0.00021273805561219852,7.972119599262753e-36,0.00037063491003718266,144,70,0,13,0,13,47,52,35,26,8,12,0,13,0,13,45,54,0,13,9,10,3707,879,86458,21932,1554,238
2023,18097381003,1400000US18097381003,0.004449388209121246,0.011717327418419632,0.0011479974017327506,3.595245365118986e-42,0.0022234911903659107,0.0007415647015202076,0.0019528879030699386,0.00019133290028879176,5.9920756085316434e-43,0.0003705818650609851,0.0007415647015202076,0.0036367202155598763,0.0001970496938268061,3.2850473840623747e-42,0.0003707659960689771,939,175,18,17,32,28,115,71,93,91,159,90,169,162,128,105,80,58,136,67,9,13,3624,367,44238,7318,1684,191
2023,18097381004,1400000US18097381004,0.005190952910641453,0.02946440654469358,0.001373906920225063,7.14829850398047e-42,0.0025885880546156195,0.0007415647015202076,0.004209200934956226,0.00019627241717500902,1.0211855005686387e-42,0.0003697982935165171,0.0007415647015202076,0.012081920894630699,0.00021225709199887817,5.682419249570825e-42,0.0003707659960689771,1132,270,0,13,61,46,105,97,95,82,201,115,133,112,182,135,67,45,277,220,11,18,3749,633,37080,15519,1728,258
2023,18097381101,1400000US18097381101,0.005190952910641453,0.08312965059539724,0.0015397376867980097,1.1278962951102229e-36,0.0025918775993336368,0.0007415647015202076,0.011875664370771035,0.00021996252668542998,1.6112804215860327e-37,0.00037026822847623385,0.0007415647015202076,0.015472874025321026,0.00022613630263470917,1.0015644403549966e-36,0.000370642927289385,919,203,46,55,75,85,76,80,156,142,70,71,166,148,105,117,15,29,210,156,0,18,5844,776,84698,15729,2699,343
2023,18097381102,1400000US18097381102,0.003707823507601038,0.048239939090472,0.0010696905430303916,2.5616731311040383e-40,0.0018486052626133984,0.0007415647015202076,0.0096479878180944,0.0002139381086060783,5.123346262208077e-41,0.00036972105252267967,0.0007415647015202076,0.013435221462686863,0.0002179871931476275,2.4053193702163226e-40,0.0003705354896121152,486,152,15,24,96,111,32,30,74,108,57,65,63,97,44,59,21,36,61,64,23,37,7441,897,63769,13664,2829,391
2023,18097381203,1400000US18097381203,0.008157211716722283,0.04078385809488288,0.0021513373922967603,6.136934950876071e-44,0.004041694542150428,0.0007415647015202076,0.003707623463171171,0.00019557612657243275,5.5790317735237016e-45,0.00036742677655912984,0.0007415647015202076,0.011406783446603492,0.00021041418481148038,5.774067181420187e-44,0.00037160277395222426,808,214,0,13,0,13,32,35,166,111,117,60,150,85,182,130,34,42,127,90,0,13,3249,523,44871,9470,1293,200
2023,18097381204,1400000US18097381204,0.008898776418242492,0.040119035437770734,0.002364194001505046,2.2328324156720075e-46,0.004296334780570865,0.0007415647015202076,0.003343252953147561,0.00019701616679208717,1.860693679726673e-47,0.0003580278983809054,0.0007415647015202076,0.010062422364007046,0.00020507721464751825,2.230566961972963e-46,0.000373013273616711,1390,185,9,15,84,74,57,47,190,98,69,42,111,52,109,62,204,86,505,161,52,47,2835,550,29622,7668,1789,157
2023,18097381205,1400000US18097381205,0.002224694104560623,0.006799510171209026,0.0005396356768111673,1.26803528441091e-65,0.0011159627257141006,0.0007415647015202076,0.0022665033904030085,0.00017987855893705578,4.2267842813696996e-66,0.00037198757523803353,0.0007415647015202076,0.0029750607609950173,0.000181429032553488,1.1878238283936783e-65,0.00037281247422312494,1562,290,60,63,119,84,71,57,253,181,360,226,137,100,115,71,149,113,242,138,56,68,7302,846,55746,12668,2681,234
2023,18097390102,1400000US18097390102,0.005932517612161661,0.026383997385819393,0.001764479061137126,4.240849070656187e-34,0.0029628973296687007,0.0007415647015202076,0.003297999673227424,0.00022055988264214075,5.301061338320233e-35,0.0003703621662085876,0.0007415647015202076,0.004510864362975017,0.00022459665764252708,3.982898238953795e-34,0.00037064244119119227,1721,605,0,18,47,56,50,75,369,201,167,133,486,605,75,60,147,110,319,185,61,92,5535,1007,47000,11353,2725,637
2023,18097390405,1400000US18097390405,0.005190952910641453,0.020842754175702426,0.0012660438744006729,1.809866517030942e-63,0.002593106246767351,0.0007415647015202076,0.0029775363108146325,0.00018086341062866756,2.5855235957584886e-64,0.000370443749538193,0.0007415647015202076,0.005104858789137068,0.0001855218216677907,1.6973603796119285e-63,0.00037063197205649303,1311,257,243,189,90,64,369,214,45,56,237,149,102,80,83,84,11,17,114,86,17,26,4004,469,82536,20670,2034,245
2023,18097390410,1400000US18097390410,0.002224694104560623,0.019569221324056075,0.0005664311224544419,7.536976204787134e-60,0.001111926116995903,0.0007415647015202076,0.006523073774685358,0.00018881037415148063,2.512325401595711e-60,0.00037064203899863437,0.0007415647015202076,0.007232181267459503,0.00019048372545483024,7.070283939927513e-60,0.00037064409517344166,229,51,44,67,35,32,44,55,48,53,0,13,15,15,0,13,11,16,27,29,5,9,1958,244,109750,16685,794,60
2023,18097390411,1400000US18097390411,0.003707823507601038,0.039073665761165555,0.000998911890193634,1.2334124490467807e-42,0.001853216354266766,0.0007415647015202076,0.00781473315223311,0.0001997823780387268,2.4668248980935612e-43,0.00037064327085335324,0.0007415647015202076,0.010068611238556084,0.00021952770144100688,1.2334124490462755e-42,0.00037064491774420946,427,163,0,13,43,49,65,54,42,38,30,33,30,34,34,40,22,27,161,153,0,13,3875,581,60750,10775,1697,169
2023,18097390500,1400000US18097390500,0.012977382276603633,0.3878918382772814,0.004412439275387154,1.3631150781222789e-14,0.005782094463236192,0.0008110863922877271,0.024243239892330088,0.0002757774547116971,8.519469238264243e-16,0.000361380903952262,0.0014831294030404152,0.04763480469012168,0.00031103208486631405,1.0263158187507666e-14,0.000530816996290885,460,138,10,16,25,28,115,108,43,56,43,40,70,77,23,26,39,63,40,36,52,57,2830,614,50763,15784,1486,195
2023,18097390602,1400000US18097390602,0.005190952910641453,0.02859631374128194,0.001522851602431781,1.2966267875131869e-39,0.0021938420351802655,0.0008651588184402422,0.004766052290213657,0.00025380860040529683,2.1610446458553114e-40,0.0003656403391967109,0.0014831294030404152,0.02569221874178255,0.0002565502606332062,1.204168964309262e-39,0.0005545254242924817,1460,263,0,13,38,47,220,215,240,172,290,173,106,110,32,33,170,118,357,144,7,11,3232,421,57137,7718,2021,242
2023,18097390700,1400000US18097390700,0.008157211716722283,0.21235018797674965,0.0023891623665837467,2.2923176177617712e-11,0.0040569617454443915,0.0007415647015202076,0.019304562543340877,0.00021719657878034062,2.0839251070561556e-12,0.0003688147041313083,0.0007415647015202076,0.02860346532964972,0.0002457760523773774,1.2781156215238564e-11,0.00037036347079364107,397,153,39,56,45,49,0,13,34,40,42,47,0,13,6,12,71,62,111,73,49,69,4154,971,58710,4224,1672,318
2023,18097390801,1400000US18097390801,0.002224694104560623,0.009014714668127793,0.00033582402704687405,2.173887564360868e-56,0.000992005737801844,0.0007415647015202076,0.003004904889375931,0.00011194134234895801,7.246291881202893e-57,0.00033066857926728133,0.0007415647015202076,0.004724861891826175,0.00011408923583424976,1.6346521062787232e-56,0.0003420675695694587,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,-,**,0,13
2023,18097390802,1400000US18097390802,0.011123470522803115,0.01771847277280284,0.0017912773185258,9.471565093279734e-58,0.004796993815067664,0.0008556515786771626,0.001362959444061757,0.00013779056296352307,7.285819302522873e-59,0.00036899952423597414,0.0014831294030404152,0.003319849838649164,0.00015777449515972966,4.422091122125267e-58,0.0005039716800264366,689,158,0,13,104,83,62,42,41,52,73,94,64,52,21,32,99,85,212,157,13,18,4056,806,73500,12741,1693,125
2023,18097390900,1400000US18097390900,0.015202076381164257,0.32192173631763615,0.005953474508887066,0.022635386041455728,0.006485189693673459,0.0007601038190582128,0.01609608681588181,0.00029767372544435333,0.0011317693020727864,0.00032425948468367294,0.0011123470522803114,0.02389772018365279,0.0003246411794270765,0.0111474683391326,0.00045844023294549987,870,312,129,162,79,45,42,40,135,70,61,48,76,53,71,99,42,29,206,206,29,33,3148,607,80250,38385,1913,293
2023,18097391001,1400000US18097391001,0.02447163515016685,0.9750048319064999,0.007867275605462616,0.15893783750332385,0.010952195234485108,0.0008438494879367879,0.03362085627263793,0.0002712853657056074,0.005480615086321512,0.0003776619046374175,0.0014831294030404152,0.08723823811268483,0.0003539871698826124,0.055050968172886044,0.000576894996718212,378,94,0,13,0,13,97,67,31,48,73,60,19,24,33,38,32,39,66,54,27,34,1991,278,54605,28482,594,102
2023,18097391002,1400000US18097391002,0.0292918057100482,0.9106222908774707,0.008268325227497623,1.0188572798667983,0.013946184012312731,0.0008876304760620668,0.02759461487507487,0.0002505553099241704,0.030874463026266615,0.0004226116367367494,0.001853911753800519,0.12299998496332705,0.0003542007170737182,0.35482646431245485,0.000745731628478819,3220,380,125,85,601,305,691,239,359,175,183,123,227,133,140,118,207,143,557,201,130,80,5797,810,97446,18905,4105,506
2024,18063210614,1400000US18063210614,0.0008107012565869477,0.0023642165801885783,0.00017858737046598739,0.0,0.000405184678614492,0.0008107012565869477,0.0023642165801885783,0.00017858737046598739,0.0,0.000405184678614492,0.0008107012565869477,0.0023642165801885783,0.00017858737046598739,0.0,0.000405184678614492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,18081610201,1400000US18081610201,0.0024321037697608433,0.00126437835881322,0.0005474750671033746,0.0,0.0012118793070727322,0.0008107012565869478,0.00042145945293774,0.0001824916890344582,0.0,0.00040395976902424404,0.0008107012565869477,0.0009274080473770395,0.00018372883068656522,0.0,0.00040518638573743915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,18081610300,1400000US18081610300,0.0024321037697608433,0.010755270462234503,0.00041647617656496457,0.0,0.0010276756523102382,0.0012160518848804217,0.005377635231117252,0.00020823808828248228,0.0,0.0005138378261551191,0.0016214025131738954,0.009774111540789351,0.00020860449888773227,0.0,0.0006907439618363139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,18081610401,1400000US18081610401,0.0016214025131738954,0.004047260003991043,0.0004215136024279077,0.0,0.0007619995228491485,0.0008107012565869477,0.0020236300019955216,0.00021075680121395384,0.0,0.00038099976142457425,0.0008107012565869477,0.002379010398739435,0.0002117438737323693,0.0,0.00038714908620300555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,18097310104,1400000US18097310104,0.014997973246858533,0.14120157366779196,0.0035828807119724438,0.0,0.007368461719592372,0.0008332207359365852,0.007844531870432887,0.00019904892844291354,0.0,0.0004093589844217985,0.0012160518848804217,0.019395189247458176,0.00021076769119096018,0.0,0.0006302924640068336,,,,,,,,,,,,,,,,,,,,,,,3510,396,78696,15903,,
2024,18097310105,1400000US18097310105,0.023104985812728008,0.42510415670138607,0.005666584647282333,0.0,0.011146581920356927,0.000825178064740286,0.015182291310763789,0.0002023780231172262,0.0,0.00039809221144131884,0.0012160518848804217,0.03326373663583963,0.00022658789128029703,0.0,0.0006302894768408453,,,,,,,,,,,,,,,,,,,,,,,4316,694,63333,14659,,
2024,18097310106,1400000US18097310106,0.005674908796108634,0.0540194640626916,0.0014266467639455751,0.0,0.0027597906825298953,0.0008107012565869477,0.007717066294670228,0.0002038066805636536,0.0,0.00039425581178998505,0.0008107012565869477,0.00958935318466532,0.0002104702458629933,0.0,0.0004051834635658591,,,,,,,,,,,,,,,,,,,,,,,3945,527,62127,13800,,
2024,18097310110,1400000US18097310110,0.0016214025131738954,0.01950351287440278,0.0005674872781569326,0.0,0.0007729012147062,0.0008107012565869477,0.00975175643720139,0.0002837436390784663,0.0,0.0003864506073531,0.0008107012565869477,0.013623627503483943,0.0002863751435792822,0.0,0.00039183352530973485,,,,,,,,,,,,,,,,,,,,,,,2330,338,69098,13176,,
2024,18097310111,1400000US18097310111,0.012160518848804217,0.15673311063705142,0.0038387322424893997,0.0,0.005764089551415793,0.0009354245268310935,0.012056393125927033,0.00029528709557610766,0.0,0.000443391503955061,0.0012160518848804217,0.029813982525541526,0.00030655408550038824,0.0,0.0006198004951035838,,,,,,,,,,,,,,,,,,,,,,,3541,433,63021,7088,,
2024,18097310112,1400000US18097310112,0.004864207539521687,0.01552463318726903,0.0010851256313682087,0.0,0.0024315436354025565,0.0008107012565869478,0.002587438864544838,0.00018085427189470146,0.0,0.00040525727256709277,0.0008107012565869477,0.004503402742642458,0.000185976083697695,0.0,0.0004088523344529705,,,,,,,,,,,,,,,,,,,,,,,6200,906,158510,24887,,
2024,18097310201,1400000US18097310201,0.027563842723956223,0.3093449921773575,0.006678016674380476,0.0,0.013749418233214076,0.0008107012565869477,0.009098382122863456,0.00019641225512883752,0.0,0.00040439465391806106,0.0008107012565869477,0.03595637598785723,0.00023869130031007067,0.0,0.00040577980441871127,,,,,,,,,,,,,,,,,,,,,,,4817,672,73577,13701,,
2024,18097310203,1400000US18097310203,0.009728415079043373,0.27875663543855944,0.002668243573900139,0.0,0.004862100454772009,0.0008107012565869478,0.023229719619879952,0.0002223536311583449,0.0,0.00040517503789766745,0.0008107012565869477,0.04017738117194,0.00026033292055886975,0.0,0.00040518606688221155,,,,,,,,,,,,,,,,,,,,,,,5391,862,68103,13034,,
2024,18097310204,1400000US18097310204,0.009728415079043373,0.11138594738463369,0.002472857931935313,0.0,0.004862233843820216,0.0008107012565869478,0.009282162282052807,0.00020607149432794276,0.0,0.0004051861536516846,0.0008107012565869477,0.011406034102710523,0.00021758322467018952,0.0,0.0004051863857374392,,,,,,,,,,,,,,,,,,,,,,,4960,895,97270,26099,,
2024,18097310305,1400000US18097310305,0.009728415079043373,0.06811583625675625,0.0027008460286374433,0.0,0.004334662584957712,0.0009728415079043373,0.006811583625675625,0.00027008460286374436,0.0,0.0004334662584957712,0.0016214025131738954,0.013005245888058133,0.00028324151658494875,0.0,0.0005972297737282942,,,,,,,,,,,,,,,,,,,,,,,6570,1012,57044,11030,,
2024,18097310306,1400000US18097310306,0.03161734900689096,0.7037458934825339,0.009846761497747183,0.0,0.014899018175763173,0.0008782596946358601,0.019548497041181497,0.0002735211527151995,0.0,0.0004138616159934215,0.0016214025131738954,0.15825851770540642,0.00034939865210683533,0.0,0.0007632104464781681,,,,,,,,,,,,,,,,,,,,,,,8468,1352,54266,5515,,
2024,18097310308,1400000US18097310308,0.0032428050263477908,0.1678335701988059,0.0010830772246482202,0.0,0.0016203947911093688,0.0008107012565869477,0.041958392549701476,0.00027076930616205504,0.0,0.0004050986977773422,0.0008107012565869477,0.043029629388545175,0.0002773156786783675,0.0,0.00040516708833650413,,,,,,,,,,,,,,,,,,,,,,,3336,382,65214,13303,,
2024,18097310309,1400000US18097310309,0.0032428050263477908,0.041680761888230396,0.0008053394484530778,0.0,0.0016189231399856947,0.0008107012565869477,0.010420190472057599,0.00020133486211326945,0.0,0.00040473078499642367,0.0008107012565869477,0.011511234590183281,0.00020489151154626356,0.0,0.0004051340927186953,,,,,,,,,,,,,,,,,,,,,,,3141,510,46083,18193,,
2024,18097310312,1400000US18097310312,0.009728415079043373,0.35765453540670344,0.003050828168647459,0.0,0.004770395495086351,0.0008107012565869478,0.029804544617225287,0.0002542356807206216,0.0,0.00039753295792386255,0.0008107012565869477,0.04736684823613301,0.0003078898381860217,0.0,0.0004046849516177329,,,,,,,,,,,,,,,,,,,,,,,6198,749,52623,5335,,
2024,18097320108,1400000US18097320108,0.01459262261856506,0.23908388785496534,0.0036050299485350444,0.0,0.006764890358555468,0.0009120389136603162,0.014942742990935334,0.00022531437178344027,0.0,0.00042280564740971677,0.0012160518848804217,0.02749661303743066,0.00023901267769484627,0.0,0.0005304704358871507,,,,,,,,,,,,,,,,,,,,,,,4771,996,48611,16053,,
2024,18097320202,1400000US18097320202,0.021888933927847586,0.16051539691322045,0.005772901337697626,0.0,0.010218958230824117,0.0008107012565869476,0.0059450147004896465,0.00021381116065546764,0.0,0.0003784799344749673,0.0008107012565869477,0.0166644147187317,0.0002493921407979673,0.0,0.0004050130406280256,,,,,,,,,,,,,,,,,,,,,,,5280,644,105662,36120,,
2024,18097320205,1400000US18097320205,0.0064856100526955816,0.04281183150432423,0.0010457547459123628,0.0,0.002970922613130397,0.0012971220105391164,0.008562366300864845,0.00020915094918247254,0.0,0.0005941845226260794,0.002026753141467369,0.015999350386989856,0.00021349252750932975,0.0,0.0008344355606688502,,,,,,,,,,,,,,,,,,,,,,,1827,251,74303,5668,,
2024,18097320206,1400000US18097320206,0.0032428050263477908,0.00881185583193696,0.0007943449761298845,0.0,0.00153624068145259,0.0008107012565869477,0.00220296395798424,0.00019858624403247112,0.0,0.0003840601703631475,0.0008107012565869477,0.002749184614034205,0.00020141010607342948,0.0,0.0004029085825775782,,,,,,,,,,,,,,,,,,,,,,,2507,512,41835,6259,,
2024,18097320301,1400000US18097320301,0.0016214025131738954,0.022405238195272487,0.00042022924744688974,0.0,0.0007682911390322407,0.0008107012565869477,0.011202619097636243,0.00021011462372344487,0.0,0.00038414556951612037,0.0008107012565869477,0.017230524841944487,0.00022348230137896372,0.0,0.0003910643952694273,,,,,,,,,,,,,,,,,,,,,,,3662,563,81875,15630,,
2024,18097320305,1400000US18097320305,0.004864207539521687,0.02674245704286032,0.001163429404433738,0.0,0.0023045653234908276,0.0008107012565869478,0.004457076173810053,0.00019390490073895633,0.0,0.0003840942205818046,0.0008107012565869477,0.005056362804921147,0.0001967833015751898,0.0,0.00039772584163005577,,,,,,,,,,,,,,,,,,,,,,,2863,332,132793,22778,,
2024,18097320306,1400000US18097320306,0.0064856100526955816,0.03956639646578962,0.0015833216916060636,0.0,0.003129644961569173,0.0008107012565869477,0.004945799558223702,0.00019791521145075795,0.0,0.0003912056201961466,0.0008107012565869477,0.006331589964004995,0.00020683841100580747,0.0,0.00039595572493346414,,,,,,,,,,,,,,,,,,,,,,,4101,421,68828,14284,,
2024,18097320500,1400000US18097320500,0.006080259424402108,0.13888058791292424,0.0016323018317131908,0.0,0.0026322295133845556,0.0008686084892003011,0.019840083987560604,0.00023318597595902726,0.0,0.0003760327876263651,0.0012160518848804217,0.02296625266987331,0.00024148769872301543,0.0,0.00044148662361783196,,,,,,,,,,,,,,,,,,,,,,,3216,504,52024,29269,,
2024,18097320600,1400000US18097320600,0.009323064450749898,0.08308668750293821,0.0024638411409009945,0.0,0.004264367064523211,0.0008475513137045362,0.007553335227539837,0.00022398555826372678,0.0,0.00038766973313847375,0.0012160518848804217,0.01948970531042198,0.0002532604334454192,0.0,0.0004547699139216111,,,,,,,,,,,,,,,,,,,,,,,2529,555,86953,20170,,
2024,18097320700,1400000US18097320700,0.0064856100526955816,0.051158997058002614,0.0015160157427413997,0.0,0.0031916936785623385,0.0008107012565869477,0.006394874632250327,0.00018950196784267497,0.0,0.0003989617098202923,0.0008107012565869477,0.010302415238816613,0.00026226116768164284,0.0,0.0004853974412343775,,,,,,,,,,,,,,,,,,,,,,,2330,275,110938,15968,,
2024,18097320800,1400000US18097320800,0.007296311309282529,0.04337909225786875,0.0019271770048340572,0.0,0.003630221280895174,0.0008107012565869477,0.004819899139763194,0.00021413077831489524,0.0,0.0004033579200994638,0.0008107012565869477,0.007321132049295633,0.00022899686603011752,0.0,0.00040469253167000485,,,,,,,,,,,,,,,,,,,,,,,3112,247,185893,8017,,
2024,18097320901,1400000US18097320901,0.012971220105391163,0.364905643381525,0.004182352856313258,0.0,0.006291858926525906,0.0008107012565869477,0.02280660271134531,0.0002613970535195786,0.0,0.00039324118290786915,0.0008107012565869477,0.03756199842791021,0.00028236933218503483,0.0,0.00040488999007086006,,,,,,,,,,,,,,,,,,,,,,,5892,724,79405,15919,,
2024,18097320902,1400000US18097320902,0.009728415079043373,0.18954974520113183,0.0028823664744076945,0.0,0.004807106394985356,0.0008107012565869478,0.015795812100094318,0.00024019720620064122,0.0,0.000400592199582113,0.0008107012565869477,0.030686160316995368,0.0002512423921985232,0.0,0.00040471872365690023,,,,,,,,,,,,,,,,,,,,,,,4228,701,49709,6168,,
2024,18097320903,1400000US18097320903,0.0024321037697608433,0.04949140495579771,0.0006712101049379576,0.0,0.0012151957947422666,0.0008107012565869478,0.016497134985265904,0.00022373670164598587,0.0,0.0004050652649140889,0.0008107012565869477,0.03133412956952289,0.0002538767634745155,0.0,0.0004051863857374392,,,,,,,,,,,,,,,,,,,,,,,5788,1044,51389,20491,,
2024,18097321001,1400000US18097321001,0.008107012565869477,0.12830530890972516,0.0022071625982344554,0.0,0.004051353353366046,0.0008107012565869477,0.012830530890972516,0.00022071625982344553,0.0,0.0004051353353366046,0.0008107012565869477,0.014582760072864487,0.00023096257664021225,0.0,0.00040518628057488275,,,,,,,,,,,,,,,,,,,,,,,2571,591,73548,12000,,
2024,18097321002,1400000US18097321002,0.004864207539521687,0.23261504412996073,0.0016588134876560575,0.0,0.002255258409608701,0.0008107012565869478,0.03876917402166012,0.00027646891460934294,0.0,0.0003758764016014502,0.0008107012565869477,0.08050122114753348,0.0003477850204878988,0.0,0.0004040969564699663,,,,,,,,,,,,,,,,,,,,,,,5091,1193,103444,13280,,
